time_ms csd_trace16
2.908738738738738903e+02 -1.981193847656250284e+00
2.913743743743743835e+02 -2.273674316406250284e+00
2.918748748748748767e+02 -2.864738769531250284e+00
2.923753753753753699e+02 -3.584709472656250284e+00
2.928758758758759200e+02 -3.112785644531250284e+00
2.933763763763764132e+02 -3.211662597656250284e+00
2.938768768768768496e+02 -2.888420410156250284e+00
2.943773773773773428e+02 -2.844719238281250284e+00
2.948778778778778360e+02 -2.632805175781250284e+00
2.953783783783783861e+02 -2.394523925781250284e+00
2.958788788788788793e+02 -1.590324707031250284e+00
2.963793793793793725e+02 -2.095939941406250284e+00
2.968798798798798657e+02 -2.643303222656250284e+00
2.973803803803803589e+02 -2.845451660156250284e+00
2.978808808808809090e+02 -2.618400878906250284e+00
2.983813813813814022e+02 -2.448723144531250284e+00
2.988818818818818954e+02 -2.833977050781250284e+00
2.993823823823823886e+02 -3.495109863281250284e+00
2.998828828828828819e+02 -3.129143066406250284e+00
3.003833833833833751e+02 -2.840568847656250284e+00
3.008838838838838683e+02 -2.606437988281250284e+00
3.013843843843843615e+02 -2.477531738281250284e+00
3.018848848848848547e+02 -2.869377441406250284e+00
3.023853853853853479e+02 -2.717766113281250284e+00
3.028858858858858980e+02 -3.201164550781250284e+00
3.033863863863863912e+02 -2.831291503906250284e+00
3.038868868868868844e+02 -2.878654785156250284e+00
3.043873873873873777e+02 -3.182121582031250284e+00
3.048878878878878709e+02 -2.814934082031250284e+00
3.053883883883884209e+02 -2.692863769531250284e+00
3.058888888888889142e+02 -2.770256347656250284e+00
3.063893893893894074e+02 -2.823967285156250284e+00
3.068898898898899006e+02 -2.954582519531250284e+00
3.073903903903903370e+02 -2.659904785156250284e+00
3.078908908908908870e+02 -2.246574707031250284e+00
